114399153,40238694
114440481,40261866
114449403,40270398
114464994,40281270
114485619,40293648
114496515,40300029
114501759,40302759
114520518,40313697
114522900,40315041
114523062,40315149
114529224,40319379
114529284,40319334
114535059,40322964
114536931,40324425
114539457,40326600
114552507,40335771
114563463,40344111
114565386,40345566
114574185,40354782
114576372,40356348
114582387,40360740
114590157,40367250
114592710,40369164
114600609,40374393
114606198,40378029
114610212,40380786
114625179,40390416
114625497,40390659
114626556,40391475
114626706,40391544
114667038,40418295
114685539,40603474
114710448,40441977
114711957,40443477
114721746,40451520
114722358,40452093
114727062,40456026
114730743,41103970
114734361,40477281
114740031,40463988
114745530,40468062
114755019,40473444
114764499,40480569
114777759,40489956
114780822,40492353
114799395,40503177
114802782,40505490
114804789,40506633
114808323,40508880
114827970,40522992
114840822,40532988
114848310,40539576
114857967,40548015
114863952,40552620
114870645,40557003
114879012,40561908
114884460,40566567
114887019,40567968
114943087,40592344
114952294,40600447
114952765,40601161
114960472,40605433
114962404,40606729
114966622,40611157
114974440,40620139
114975607,40620742
114982165,40626442
114999199,40639918
115000798,40641325
115016764,40655572
115018870,40656427
115026370,40660936
115028683,40662640
115034197,40665232
115035034,40665952
115048246,40676569
115054510,40679689
115059799,40682164
115066507,40687252
115077376,40694326
115078288,40695040
115078609,40695343
115079683,40696579
115085539,40701715
115093594,40708144
115096081,40710079
115126012,40731886
115126936,40732459
115127119,40732633
115136572,40738057
115146562,40745575
115151308,40748179
115164631,40757389
115164667,40757422
115177600,40766203
115183723,40770802
115209070,40792339
115209823,40792834
115210798,40793350
115216213,40799644
115217374,40800883
115219849,40803709
115234363,40814890
115240252,40818889
115244356,40821775
115250578,40824958
115253308,40827415
115254976,40828750
115284754,40847311
115286881,40848412
115289224,40850215
115299361,40855480
115306537,40858258
115306633,40858282
115316194,40864549
115327450,40871557
115331704,40875610
115331968,40875739
115333084,40876426
115341085,40881631
115342519,40882723
115343437,40883578
115344910,40884970
115358611,40896376
115361305,40897912
115365961,40901347
115378255,40910065
115380880,40912438
115382410,40913332
115382593,40913497
115388143,40918510
115408960,40932580
115416886,40936570
115420606,40942558
115431538,40949899
115433686,40951351
115437574,40954744
115437829,40955140
115437859,40955173
115438048,40955296
115459102,40962124
115460386,40963273
115471402,40972207
115483618,40977646
115487074,40982962
115488889,40984642
115502314,40995739
115508734,41000884
115517572,41007484
115518268,41007817
115522120,41010544
115524649,41012374
115538491,41020351
115554691,41031040
115556872,41032207
115557772,41033155
115558771,41033989
115559773,41035057
115562374,41007277
115564036,41037316
115573903,41044939
115576516,41047174
115577536,41048293
115581235,41050879
115582390,41051944
115592611,41059648
115599559,41065018
115600519,41065753
115603381,41068837
115610500,41074528
115612072,41091793
115625239,41085232
115625956,41086105
115638037,41095033
115638260,41095156
115640209,41096326
115645273,41098693
115645315,41098699
115646212,41099008
115646620,41099317
115656775,41104588
115656790,41104672
115659121,41105803
115669258,41107768
115692190,41118505
115694815,41119297
115701589,41112334
115707712,41123764
115707721,41123713
115708852,41124628
115708978,41124730
115716001,41128231
115718719,41129917
115729876,41135461
115733221,41137945
115746454,41147698
115747105,41148271
115750009,41151316
115752022,41153191
115752382,41153524
115763659,41160730
115768507,41164900
115777087,41171230
115805014,41187841
115810183,41207575
115810282,41191525
115815850,41194708
115823710,41199850
115825894,41201794
115829941,41204608
115838287,41212582
115840162,41213680
115846207,41218189
115855912,41222815
115880170,41227087
115880689,41227567
115890610,41234104
115896880,41237692
115897057,41237884
115915588,41252644
115918492,41254300
115925716,41260447
115929460,41263690
115929754,41263927
115936519,41267404
115940053,41269210
115961932,41277427
115978594,41280649
115980247,41283892
115981480,41284924
115983505,41285560
115985983,41286790
115988260,41288359
115989814,41289526
115991992,41291116
115993570,41293642
115999939,41297071
116000152,41297185
116000236,41298670
