lat,lng,conn
51.489546,-3.149704,79
51.489382,-3.154152,81
51.469663,-3.170592,77
51.468351,-3.261762,65
51.471609,-3.244927,63
51.473772,-3.237559,65
51.467947,-3.251595,62
51.479739,-3.227729,75
51.476854,-3.234460,69
51.473321,-3.250459,68
51.481194,-3.209158,81
51.473294,-3.207314,77
51.483568,-3.205984,81
51.480018,-3.203608,82
51.485724,-3.218845,76
51.487077,-3.210538,79
51.485027,-3.225644,76
51.484861,-3.213624,78
51.497225,-3.177553,82
51.496433,-3.187590,82
51.494706,-3.178310,83
51.492064,-3.185871,80
51.494636,-3.183017,82
51.492471,-3.175279,83
51.490518,-3.177150,83
51.500353,-3.181360,81
51.519759,-3.319556,35
51.520098,-3.323046,35
51.497137,-3.276976,49
51.523023,-3.161587,65
51.523451,-3.175034,68
51.518844,-3.174573,68
51.513904,-3.164113,65
51.513984,-3.176136,69
51.509283,-3.172025,65
51.528145,-3.164592,60
51.482528,-3.245264,71
51.481680,-3.257858,66
51.481449,-3.249935,70
51.478145,-3.247270,71
51.477985,-3.256081,66
51.474904,-3.255859,67
51.475023,-3.273167,58
51.472495,-3.264550,68
51.469602,-3.272582,60
51.483394,-3.238858,75
51.500418,-3.243181,68
51.497037,-3.242577,69
51.497667,-3.252467,63
51.492890,-3.239997,71
51.493207,-3.250838,66
51.488266,-3.243138,72
51.488630,-3.251342,64
51.487443,-3.233997,74
51.500160,-3.190632,81
51.499330,-3.199550,77
51.503853,-3.192961,80
51.502717,-3.186432,79
51.467143,-3.198008,75
51.464966,-3.177795,75
51.466167,-3.184787,77
51.462331,-3.184726,75
51.474506,-3.187358,79
51.469931,-3.182673,79
51.472975,-3.189436,79
51.469948,-3.188585,79
51.468396,-3.185214,79
51.517543,-3.186938,72
51.509432,-3.185503,72
51.518164,-3.194744,73
51.515279,-3.209361,75
51.517419,-3.201923,73
51.512627,-3.196253,74
51.512408,-3.201973,77
51.507981,-3.196447,76
51.544134,-3.164216,55
51.550102,-3.187054,54
51.494796,-3.226298,73
51.500212,-3.231282,72
51.493031,-3.216089,77
51.490369,-3.226505,74
51.506212,-3.242533,65
51.502479,-3.239023,70
51.503935,-3.215792,74
51.501176,-3.222329,75
51.504001,-3.205954,71
51.500027,-3.211424,74
51.507158,-3.232413,78
51.505624,-3.222765,75
51.527970,-3.182407,70
51.522854,-3.186913,69
51.542967,-3.192978,54
51.540165,-3.187482,60
51.540774,-3.200231,55
51.537169,-3.195034,61
51.533766,-3.189006,68
51.535839,-3.202654,62
51.533107,-3.176843,65
51.531515,-3.195375,69
51.523249,-3.118183,71
51.516312,-3.123036,72
51.522623,-3.127485,65
51.518041,-3.130722,69
51.511707,-3.136405,70
51.528018,-3.121298,62
51.526436,-3.126910,62
51.516995,-3.158716,65
51.517946,-3.150646,66
51.518156,-3.142535,65
51.514867,-3.156344,66
51.512936,-3.152577,66
51.508791,-3.154211,66
51.528133,-3.154007,63
51.526634,-3.142011,65
51.528774,-3.147995,64
51.523494,-3.152373,65
51.533186,-3.296870,42
51.541709,-3.274581,59
51.501867,-3.163634,76
51.500264,-3.148046,75
51.496243,-3.158306,80
51.495199,-3.160762,82
51.495493,-3.147476,76
51.505808,-3.158694,69
51.504421,-3.169854,72
51.503904,-3.149734,70
51.491557,-3.168584,84
51.492447,-3.161854,82
51.494103,-3.166194,83
51.489446,-3.171055,83
51.490542,-3.158919,80
51.489613,-3.165494,83
51.486206,-3.166240,82
51.499521,-3.170913,80
51.495605,-3.173513,81
51.496725,-3.169711,82
51.494580,-3.170582,83
51.527658,-3.111079,64
51.537424,-3.150222,58
51.545067,-3.137175,58
51.531701,-3.140396,61
51.526199,-3.266577,53
51.524359,-3.261991,56
51.520900,-3.205775,73
51.528942,-3.228527,57
51.524187,-3.210886,71
51.521300,-3.218577,71
51.540544,-3.218329,59
51.531371,-3.208618,67
51.528721,-3.211204,68
51.477896,-3.193863,81
51.477502,-3.186265,80
51.479823,-3.196909,82
51.491783,-3.202168,78
51.486606,-3.203277,79
51.484456,-3.199696,80
51.484274,-3.193594,80
51.480260,-3.189037,81
51.503642,-3.124561,67
51.506292,-3.133014,71
51.496867,-3.125171,69
51.515794,-3.116688,66
51.510029,-3.118570,64
51.509270,-3.124673,68
51.488015,-3.148048,77
51.484631,-3.145819,76
51.485399,-3.138263,71
51.483387,-3.151849,78
51.479697,-3.149829,76
51.474924,-3.153087,77
51.489486,-3.142338,71
51.529985,-3.092341,55
51.527885,-3.100443,61
51.522237,-3.102169,61
51.523081,-3.094488,58
51.524038,-3.107954,66
51.522051,-3.083715,53
51.518698,-3.109966,64
51.519797,-3.098791,58
51.505621,-3.101233,50
51.514558,-3.109994,60
51.512114,-3.225985,76
51.514813,-3.237320,68
51.512558,-3.214153,77
51.508610,-3.204512,76
51.509211,-3.219080,75
51.507338,-3.209927,73
51.537719,-3.242501,58
51.522739,-3.231277,65
51.520971,-3.241144,71
51.517213,-3.222664,75
51.884468,-3.392332,12
51.799363,-3.402657,30
51.800841,-3.781651,45
51.764307,-3.803318,48
51.956172,-3.391183,59
51.954420,-3.404140,56
51.873383,-3.144749,48
51.849937,-3.144494,26
51.921114,-3.180689,11
52.804092,-3.457132,15
52.847194,-3.250276,7
51.594713,-2.757511,60
51.403599,-3.268009,73
51.406546,-3.259713,73
51.531196,-3.035047,32
51.555651,-3.045496,49
51.567458,-3.438257,42
51.563472,-3.323451,59
51.570272,-3.330492,52
51.580650,-3.433704,52
51.501223,-3.608363,51
51.501257,-3.593849,60
51.498270,-3.599125,51
51.503258,-3.602877,57
51.487850,-3.174410,83
51.665438,-4.153042,53
51.669086,-4.151005,63
51.698537,-4.190584,45
53.257978,-3.779940,36
53.290288,-3.564452,50
53.294929,-3.578025,59
53.043311,-2.982668,74
52.914365,-3.231314,13
53.045422,-2.986767,77
52.849417,-4.644035,11
52.627706,-3.956506,21
52.406768,-4.065127,59
52.409009,-4.051375,55
52.481172,-4.033982,29
51.460293,-3.147340,68
51.461298,-3.172709,76
51.459337,-3.162294,75
51.471860,-3.165098,74
51.459460,-3.181449,69
51.457656,-3.189590,66
51.512917,-3.260302,62
51.523338,-3.199297,71
51.465707,-3.172349,75
51.476254,-3.165483,76
51.472582,-3.176600,76
51.528171,-3.199572,67
51.516774,-3.255242,64
51.623493,-3.940422,79
51.623155,-4.015788,57
51.616690,-3.933944,70
51.748720,-3.364487,64
51.745646,-3.368167,68
51.687151,-3.339942,38
51.654257,-3.483038,62
51.634649,-3.457948,57
51.588597,-3.349549,68
51.554988,-3.460554,46
51.527837,-3.455158,44
51.521278,-3.423939,48
51.511576,-3.421040,41
53.049656,-2.969083,67
53.089261,-2.953256,48
53.055212,-2.906824,32
53.044067,-2.951139,58
51.723278,-3.129327,50
51.838518,-3.011532,54
51.831590,-3.005647,56
51.810632,-3.048422,34
51.814254,-3.020662,57
51.816434,-2.741102,58
51.806890,-2.740944,48
51.787691,-2.948008,11
51.529033,-3.561435,45
51.525740,-3.541836,43
51.522785,-3.561023,52
51.516983,-3.558833,53
51.690095,-3.813893,46
51.677523,-3.835337,57
51.658558,-3.855353,53
51.638176,-3.869740,34
51.633419,-3.853503,45
51.671493,-3.644732,28
51.675853,-4.034846,68
51.666178,-4.032061,64
51.680695,-3.895389,37
51.669100,-3.882914,47
51.622597,-3.931357,75
51.616641,-3.920976,70
51.615075,-3.944962,75
51.391729,-3.273989,63
51.718692,-4.135239,47
52.424389,-4.053031,55
52.423961,-4.081395,67
52.165427,-4.317899,21
52.815751,-4.054518,29
52.742166,-4.032937,39
53.309254,-4.291874,20
53.263959,-4.588453,36
53.219014,-4.467044,21
51.803525,-4.970388,66
51.798854,-4.972207,71
51.731616,-5.016048,39
51.722058,-5.030231,57
51.716089,-4.707808,44
51.653735,-4.701357,55
51.538118,-3.110714,48
51.532393,-3.122936,53
51.533005,-3.132639,57
51.483945,-3.181372,83
51.488238,-3.132756,68
51.483302,-3.135464,66
51.480335,-3.220840,73
51.479216,-3.213966,78
51.453764,-3.174828,61
51.449382,-3.174994,65
51.576232,-2.929284,49
51.564449,-2.887394,30
51.590716,-3.059245,56
51.585663,-3.059218,53
51.584364,-2.974862,74
51.580106,-2.973122,72
51.571442,-2.955525,66
51.555616,-2.952068,58
51.559722,-3.012888,55
51.557574,-3.020071,59
51.445205,-3.181810,72
51.445115,-3.172858,66
51.398567,-3.346413,46
51.384970,-3.344109,38
51.397548,-3.274312,65
57.095288,-2.269454,73
57.102343,-2.271948,59
57.097703,-2.274043,70
57.099836,-2.268117,69
57.099960,-2.264602,77
57.098922,-2.258241,74
57.108479,-2.291557,35
57.107645,-2.230253,54
57.104269,-2.239278,57
57.110754,-2.234994,39
57.106384,-2.222536,47
57.121435,-2.187086,45
57.114772,-2.202590,49
57.117197,-2.197435,45
57.117585,-2.207361,42
57.124324,-2.163582,45
57.122126,-2.174687,52
57.120175,-2.176263,61
57.115891,-2.181279,66
57.116335,-2.191238,61
57.122397,-2.145655,57
57.121358,-2.142464,64
57.122093,-2.136587,68
57.126273,-2.125173,68
57.123377,-2.128301,78
57.122571,-2.134128,75
57.129518,-2.122128,69
57.130847,-2.132473,65
57.133136,-2.124766,70
57.133411,-2.118886,77
57.136674,-2.116798,80
57.127317,-2.148168,59
57.125397,-2.145485,51
57.128944,-2.130583,66
57.127320,-2.136936,61
57.130284,-2.145933,69
57.134192,-2.159694,59
57.129437,-2.155180,63
57.139196,-2.145241,71
57.133140,-2.138445,72
57.135050,-2.149339,84
57.143183,-2.174372,39
57.135699,-2.162095,51
57.143487,-2.154825,61
57.137849,-2.159610,58
57.143251,-2.170622,56
57.146581,-2.165679,56
57.147268,-2.156015,63
57.151153,-2.152295,71
57.149624,-2.167841,62
57.149184,-2.160518,72
57.149980,-2.176354,57
57.151030,-2.124710,83
57.148045,-2.127923,86
57.148615,-2.132056,81
57.150734,-2.133651,92
57.150263,-2.144970,68
57.152596,-2.131079,77
57.148077,-2.112553,86
57.150119,-2.109485,78
57.151515,-2.115787,89
57.149496,-2.113417,82
57.148521,-2.118207,92
57.149057,-2.121679,89
57.147753,-2.123179,85
57.145210,-2.124079,83
57.145175,-2.140125,66
57.145750,-2.131831,76
57.143764,-2.132733,73
57.136681,-2.128396,72
57.138383,-2.124040,73
57.139961,-2.126821,83
57.140148,-2.119254,83
57.140843,-2.115902,83
57.141464,-2.123588,82
57.135445,-2.133579,72
57.142719,-2.106423,72
57.141009,-2.111045,78
57.145121,-2.113024,87
57.145536,-2.111670,82
57.146852,-2.106518,75
57.143302,-2.097122,69
57.145790,-2.096880,79
57.147708,-2.091399,77
57.142067,-2.102505,75
57.140109,-2.101575,81
57.137228,-2.099039,70
57.139203,-2.099887,76
57.135914,-2.112451,81
57.138719,-2.110476,78
57.137969,-2.104526,76
57.138986,-2.112889,84
57.134639,-2.100932,66
57.127687,-2.121081,69
57.131285,-2.115608,79
57.133956,-2.111999,82
57.134419,-2.106367,75
57.116157,-2.116652,66
57.120500,-2.111694,70
57.121248,-2.108476,80
57.123922,-2.112217,67
57.123006,-2.100967,79
57.097055,-2.099560,46
57.119272,-2.097885,74
57.117837,-2.105395,77
57.117429,-2.110546,73
57.113114,-2.113357,66
57.098890,-2.096297,65
57.095986,-2.088137,67
57.095618,-2.099507,56
57.097784,-2.085501,70
57.100797,-2.081051,72
57.101024,-2.090014,73
57.104229,-2.080217,62
57.105268,-2.084197,72
57.107179,-2.088131,74
57.104698,-2.090056,74
57.120147,-2.092322,64
57.133981,-2.092241,91
57.132593,-2.087133,90
57.134759,-2.084643,85
57.136791,-2.081988,83
57.136886,-2.088299,89
57.130749,-2.090317,89
57.129818,-2.085822,74
57.137697,-2.070408,62
57.135032,-2.080117,76
57.131591,-2.079829,74
57.134640,-2.074136,65
57.135016,-2.076764,72
57.135029,-2.069743,57
57.150396,-2.088744,67
57.152586,-2.090915,88
57.150950,-2.092183,82
57.151557,-2.084830,74
57.154375,-2.088770,85
57.153939,-2.095744,78
57.155208,-2.092144,79
57.157841,-2.090481,71
57.153475,-2.103115,74
57.150997,-2.101588,72
57.152086,-2.098401,71
57.150985,-2.104364,73
57.154952,-2.108706,88
57.157349,-2.110994,89
57.156893,-2.107869,86
57.155378,-2.104922,76
57.158977,-2.118785,78
57.159783,-2.121185,69
57.155947,-2.121139,66
57.151427,-2.112894,84
57.160875,-2.115766,80
57.158522,-2.104303,72
57.159740,-2.108836,78
57.163941,-2.112155,75
57.161071,-2.107153,80
57.164041,-2.110899,71
57.161589,-2.099236,79
57.159952,-2.101959,84
57.159604,-2.099809,80
57.167364,-2.088966,72
57.164865,-2.091275,76
57.161577,-2.092259,66
57.165725,-2.094948,75
57.159952,-2.090833,69
57.173316,-2.095248,54
57.167782,-2.094639,89
57.169328,-2.094610,77
57.169509,-2.092874,71
57.169750,-2.116323,73
57.171002,-2.112209,72
57.167526,-2.111174,71
57.173737,-2.117923,69
57.172553,-2.125361,81
57.174112,-2.120174,68
57.173270,-2.143952,72
57.168217,-2.122684,86
57.167162,-2.117009,85
57.169734,-2.123880,92
57.171634,-2.136752,88
57.168559,-2.138890,76
57.169588,-2.134132,77
57.164136,-2.134013,68
57.164855,-2.124872,72
57.166640,-2.127276,80
57.161851,-2.118960,77
57.163754,-2.120355,82
57.168776,-2.129333,90
57.156593,-2.147904,56
57.160989,-2.137060,61
57.161587,-2.140121,61
57.159756,-2.139270,59
57.158420,-2.144506,60
57.160444,-2.133933,61
57.159855,-2.129947,62
57.152948,-2.167426,75
57.158724,-2.160394,85
57.154150,-2.162159,84
57.155949,-2.167275,82
57.157722,-2.157232,87
57.155002,-2.155650,88
57.153947,-2.151910,78
57.154324,-2.173317,71
57.151992,-2.176728,60
57.154204,-2.181680,46
57.155763,-2.178316,49
57.156706,-2.172237,65
57.158736,-2.165221,78
57.160553,-2.149127,68
57.165967,-2.151265,74
57.162873,-2.146772,76
57.160419,-2.156086,76
57.164028,-2.142544,78
57.163121,-2.171043,71
57.167721,-2.170651,73
57.165264,-2.167614,84
57.163104,-2.156808,80
57.162865,-2.161106,81
57.168311,-2.159327,79
57.167209,-2.164035,80
57.170868,-2.146985,70
57.170351,-2.151415,75
57.171193,-2.160414,58
57.168644,-2.143868,70
57.170280,-2.164759,58
57.170436,-2.169374,57
57.166121,-2.217851,36
57.160018,-2.219518,63
57.159297,-2.226077,70
57.154013,-2.222078,67
57.160229,-2.212080,51
57.149913,-2.219144,56
57.177532,-2.169770,71
57.175556,-2.162649,73
57.175395,-2.181586,76
57.173317,-2.189894,70
57.172256,-2.190666,66
57.189955,-2.182484,58
57.183426,-2.181426,69
57.179991,-2.183643,82
57.176711,-2.190540,77
57.180437,-2.191816,65
57.199118,-2.182331,58
57.207990,-2.178303,82
57.210978,-2.180585,69
57.209613,-2.186008,68
57.209060,-2.183638,72
57.205344,-2.187609,69
57.202296,-2.183572,59
57.211054,-2.189889,42
57.176121,-2.123604,55
57.182330,-2.138545,80
57.180619,-2.134867,78
57.178136,-2.129052,70
57.183881,-2.133820,88
57.183608,-2.145250,74
57.192014,-2.129796,58
57.200347,-2.124396,58
57.194423,-2.128579,65
57.196037,-2.131200,63
57.200369,-2.128981,61
57.188965,-2.124755,65
57.185585,-2.127010,69
57.188092,-2.117026,61
57.189676,-2.113954,66
57.193638,-2.113734,66
57.189751,-2.110330,65
57.191864,-2.118163,68
57.194269,-2.120636,59
57.179138,-2.115377,60
57.181496,-2.109776,73
57.186101,-2.114290,83
57.183829,-2.113522,92
57.180286,-2.096242,73
57.179725,-2.100790,73
57.184954,-2.100638,73
57.182813,-2.091948,68
57.182012,-2.094890,74
57.177973,-2.089256,67
57.200016,-2.102732,46
57.196199,-2.102688,51
57.191693,-2.097695,60
57.201081,-2.096826,44
57.047097,-3.042450,82
57.051218,-3.038460,83
57.195674,-3.086301,18
57.054454,-3.082816,16
57.004811,-3.399750,55
57.072987,-2.795237,64
57.074080,-2.788547,72
57.077706,-2.798967,42
57.064250,-2.775922,29
57.025837,-2.653140,17
57.077040,-2.767578,73
57.029569,-2.515612,34
56.836192,-2.465602,52
56.853148,-2.574376,33
56.828709,-2.474915,71
56.832265,-2.475206,74
56.832025,-2.465239,49
56.796737,-2.517683,30
56.816442,-2.619500,25
56.773114,-2.428973,27
56.773168,-2.415688,40
56.796002,-2.332544,36
56.901447,-2.450916,33
56.872877,-2.412742,34
56.828910,-2.284662,49
56.841212,-2.286722,48
56.844724,-2.283192,70
56.843392,-2.280051,61
56.857345,-2.279434,31
56.919283,-2.354500,24
56.926734,-2.243972,20
57.020974,-2.163358,33
57.038568,-2.197034,32
56.995060,-2.230330,26
56.960694,-2.223113,65
56.963996,-2.225057,74
56.962938,-2.228734,63
56.966396,-2.234018,71
56.964634,-2.220062,78
56.960577,-2.207393,89
56.956862,-2.215692,55
56.970523,-2.232333,62
56.969422,-2.224892,67
56.966800,-2.219334,83
56.966844,-2.214697,81
56.973910,-2.227091,69
56.965463,-2.208078,83
56.973125,-2.213631,54
56.973059,-2.230688,70
56.968807,-2.236961,66
57.031702,-2.146683,39
57.030236,-2.155573,40
57.036567,-2.150360,35
57.061457,-2.136282,75
57.059268,-2.142259,74
57.057319,-2.141674,74
57.053553,-2.143044,64
57.054904,-2.140000,70
57.056241,-2.133559,71
57.102563,-2.152395,31
57.072592,-2.131606,59
57.066227,-2.127923,63
57.062496,-2.130597,88
57.056509,-2.116431,39
57.083705,-2.235648,21
57.081357,-2.345849,46
57.051867,-2.351328,16
57.172344,-2.411757,31
57.117955,-2.388333,26
57.158963,-2.526339,17
57.057661,-2.486095,54
57.055233,-2.488899,67
57.060115,-2.473877,49
57.052730,-2.485684,65
57.057404,-2.475788,58
57.061000,-2.477482,50
57.052050,-2.496654,80
57.054449,-2.498631,68
57.055323,-2.506968,67
57.057386,-2.496445,59
57.086033,-2.675334,57
57.106027,-2.622145,68
57.102418,-2.619872,68
57.074206,-2.484134,34
57.063090,-2.546252,32
57.116471,-2.629916,28
57.129474,-2.860558,67
57.129378,-2.689999,35
57.191110,-2.736023,18
57.282927,-2.879978,33
57.146328,-2.912446,24
57.187858,-2.496241,30
57.205660,-2.638039,28
57.235321,-2.707118,93
57.230608,-2.701777,91
57.235430,-2.702051,81
57.234096,-2.720413,69
57.227363,-2.525607,30
57.228808,-2.692716,54
57.308864,-2.627824,28
57.239895,-2.448960,77
57.232254,-2.450474,76
57.234859,-2.442968,81
57.236900,-2.439911,71
57.239088,-2.446167,68
57.282571,-2.390446,70
57.291022,-2.385127,77
57.286652,-2.389560,73
57.290051,-2.391106,68
57.289145,-2.402345,63
57.294518,-2.401739,59
57.293993,-2.397403,64
57.293139,-2.394656,68
57.279089,-2.386362,59
57.270490,-2.369375,64
57.273172,-2.370447,72
57.278604,-2.374515,68
57.281187,-2.381790,77
57.284169,-2.375999,91
57.287170,-2.381719,91
57.288987,-2.406606,42
57.245911,-2.437003,42
57.293371,-2.368460,59
57.272994,-2.347958,24
57.294799,-2.403983,44
57.305855,-2.471606,29
57.350374,-2.469152,23
57.228222,-2.348266,52
57.232398,-2.355014,56
57.233889,-2.345453,59
57.234806,-2.341850,61
57.238065,-2.346022,73
57.235856,-2.355262,59
57.216582,-2.375542,28
57.238325,-2.352420,53
57.269682,-2.305494,24
57.207482,-2.287420,45
57.207319,-2.291689,41
57.211310,-2.286936,37
57.203088,-2.287816,38
57.161904,-2.282802,60
57.158530,-2.276891,64
57.141839,-2.322455,29
57.157267,-2.302488,42
57.157494,-2.282239,75
57.161307,-2.314639,40
57.155715,-2.274622,74
57.153041,-2.273181,86
57.151369,-2.285862,69
57.153425,-2.293928,69
57.156069,-2.292593,63
57.154779,-2.287409,74
57.150840,-2.292833,67
57.153163,-2.306008,51
57.148393,-2.302052,54
57.149585,-2.306970,48
57.155658,-2.299202,62
57.265624,-2.184682,32
57.268327,-2.191344,47
57.264263,-2.193810,31
57.238677,-2.241969,22
57.260997,-2.158865,25
57.263486,-2.184820,40
57.233899,-2.114206,31
57.250509,-2.060993,37
57.229822,-2.089746,31
57.248015,-2.054709,47
57.247807,-2.057923,45
57.252748,-2.087514,30
57.367699,-2.060954,67
57.364547,-2.076226,95
57.373453,-2.069028,51
57.373007,-2.062309,51
57.360245,-2.074389,81
57.359647,-2.083097,68
57.360010,-2.090146,60
57.361628,-2.088521,64
57.369533,-2.100727,63
57.372840,-2.098159,60
57.371311,-2.089010,64
57.373735,-2.091410,56
57.372388,-2.076542,63
57.365089,-2.084323,78
57.293827,-2.027880,27
57.315704,-2.007576,31
57.320653,-2.004323,32
57.426990,-1.985967,18
57.396590,-2.099520,30
57.345525,-2.050183,32
57.424515,-2.240415,45
57.371430,-2.224488,41
57.383477,-2.190964,28
57.310211,-2.153897,31
57.338750,-2.180132,56
57.340164,-2.184026,48
57.326666,-2.199369,28
57.333726,-2.321227,79
57.336929,-2.322484,79
57.337392,-2.317039,86
57.336160,-2.328208,60
57.343126,-2.417622,36
57.342159,-2.318276,53
57.431993,-2.389338,56
57.383477,-2.322926,17
57.466173,-2.307985,18
57.424798,-2.374625,24
57.402922,-2.467028,29
57.410697,-2.465778,47
57.344282,-2.541199,28
57.345608,-2.610505,37
57.435525,-2.582304,14
57.344390,-2.617197,52
57.341436,-2.615138,75
57.452148,-2.804983,44
57.442558,-2.761073,30
57.350424,-2.743877,23
57.263264,-2.707687,31
57.333364,-2.834375,35
57.466520,-2.855478,19
57.449540,-2.791262,79
57.448065,-2.780133,72
57.443621,-2.785420,83
57.445080,-2.790616,86
57.446976,-2.797655,69
57.527265,-2.430245,34
57.544778,-2.476042,35
57.493535,-2.641617,18
57.466841,-2.442504,22
57.540513,-2.465930,83
57.542724,-2.470402,64
57.540897,-2.461776,82
57.537844,-2.458881,94
57.538230,-2.451620,82
57.537246,-2.442973,76
57.667104,-2.710808,39
57.612490,-2.697992,22
57.681908,-2.696089,66
57.681410,-2.688701,69
57.676721,-2.577448,61
57.645351,-2.568339,31
57.581905,-2.636567,18
57.562576,-2.623811,35
57.559370,-2.630826,34
57.666375,-2.523411,82
57.665818,-2.536158,73
57.666501,-2.527536,82
57.663097,-2.531794,75
57.660468,-2.531136,67
57.664646,-2.490920,79
57.670274,-2.494231,91
57.669886,-2.485308,68
57.666326,-2.488361,83
57.667048,-2.499065,84
57.543501,-2.330672,36
57.631054,-2.461848,27
57.670446,-2.334995,60
57.625288,-2.326108,20
57.657687,-2.195806,16
57.595644,-2.197581,24
57.542317,-2.312169,22
57.591906,-2.198346,71
57.513303,-2.190857,59
57.520931,-2.133382,65
57.547129,-2.025468,33
57.520402,-2.124165,28
57.587062,-2.091060,71
57.590958,-2.105505,25
57.531097,-2.191185,20
57.521532,-1.994964,61
57.523311,-2.000306,75
57.521981,-2.010975,64
57.523517,-2.006701,77
57.442476,-2.143326,21
57.470256,-2.239548,19
57.503757,-2.044326,59
57.512843,-2.028698,27
57.414439,-1.862239,33
57.441342,-1.889758,29
57.420537,-1.852826,58
57.417600,-1.861428,56
57.471315,-1.783882,59
57.471909,-1.779110,62
57.424548,-1.917816,60
57.490693,-1.795845,62
57.495503,-1.799038,75
57.499781,-1.800383,74
57.499296,-1.805775,65
57.496591,-1.805288,66
57.501055,-1.811288,68
57.502729,-1.801351,78
57.505543,-1.797364,84
57.502218,-1.796398,92
57.512983,-1.793184,68
57.514630,-1.789418,66
57.510064,-1.793534,70
57.508587,-1.790755,82
57.506573,-1.784275,90
57.506751,-1.778266,87
57.509209,-1.776432,75
57.512811,-1.786858,71
57.516511,-1.815015,41
57.511106,-1.810669,63
57.504411,-1.814675,59
57.509232,-1.813232,62
57.506516,-1.810926,64
57.514352,-1.801155,61
57.562902,-1.973482,30
57.515832,-1.940881,36
57.500685,-1.821919,37
57.515081,-1.820046,32
57.558601,-1.840238,40
57.517772,-1.939960,39
57.599787,-1.917089,43
57.618355,-1.934557,19
57.673424,-1.931391,56
57.657197,-1.965154,24
57.676506,-1.934352,58
57.659039,-1.910788,48
57.647369,-2.039546,30
57.669812,-2.068286,23
57.695343,-2.062279,65
57.695379,-2.113459,44
57.697926,-2.117829,49
57.681570,-2.011161,66
57.688496,-2.008781,78
57.682027,-2.017265,83
57.679457,-2.025161,63
57.677265,-2.028278,47
57.679585,-2.015520,67
57.682691,-2.024576,73
57.683660,-2.028518,69
57.689337,-2.027617,71
57.692116,-2.008229,91
57.689933,-2.011717,88
57.688108,-2.018123,91
57.685037,-2.016964,92
57.695716,-2.018093,68
57.693040,-2.018176,78
57.694047,-2.007843,81
57.690398,-2.021999,82
56.487579,-3.086133,40
56.497208,-3.067859,81
56.496584,-3.059866,66
56.495598,-3.053357,72
56.507242,-3.022095,27
56.524725,-2.943874,31
56.530754,-3.069111,22
56.504505,-3.137404,24
56.496458,-2.895661,37
56.510400,-2.883283,35
56.520336,-2.862889,39
56.536589,-2.813519,21
56.514040,-2.817455,36
56.485891,-2.836465,52
56.506727,-2.718695,62
56.510815,-2.704425,39
56.476783,-2.840178,66
56.479399,-2.829341,80
56.481074,-2.828761,69
56.482946,-2.837553,60
56.484615,-2.827247,67
56.484708,-2.821241,77
56.486710,-2.825604,62
56.486370,-2.810349,69
56.486430,-2.814880,68
56.480841,-2.816481,93
56.482986,-2.811316,77
56.499222,-2.743666,52
56.497545,-2.741554,50
56.496795,-2.736277,51
56.498965,-2.730910,68
56.501932,-2.728985,62
56.498220,-2.723148,65
56.499452,-2.715130,69
56.502098,-2.723725,65
56.502186,-2.714695,72
56.501715,-2.709065,69
56.503219,-2.698826,56
56.505515,-2.698040,54
56.508558,-2.701605,48
56.506691,-2.712472,62
56.578934,-2.744303,19
56.574817,-2.632779,32
56.585067,-2.600355,34
56.574899,-2.603775,42
56.572008,-2.601434,42
56.563109,-2.611707,54
56.563606,-2.607468,61
56.560549,-2.609762,67
56.560041,-2.612601,63
56.555732,-2.617346,58
56.556841,-2.605505,67
56.556269,-2.595604,67
56.561882,-2.596197,69
56.564774,-2.594453,65
56.559321,-2.590641,77
56.557260,-2.589552,75
56.557486,-2.585374,82
56.560494,-2.581971,95
56.558139,-2.578356,93
56.563219,-2.579296,87
56.563917,-2.570357,73
56.566976,-2.577124,77
56.569867,-2.575589,79
56.567426,-2.573014,81
56.567638,-2.567988,78
56.570094,-2.567130,72
56.567714,-2.563010,67
56.565203,-2.585477,73
56.566079,-2.584498,74
56.568320,-2.583670,69
56.569305,-2.591855,54
56.573358,-2.583927,65
56.574307,-2.584674,59
56.574967,-2.597086,48
56.629791,-2.532802,27
56.693676,-2.484070,22
56.701136,-2.462006,46
56.698913,-2.477198,57
56.708632,-2.470510,79
56.711124,-2.467290,93
56.707224,-2.462685,73
56.710165,-2.459307,78
56.712430,-2.459024,76
56.715042,-2.459612,75
56.714823,-2.465376,90
56.715814,-2.469521,86
56.720197,-2.464903,73
56.720864,-2.469127,68
56.723918,-2.471795,59
56.726196,-2.467918,60
56.728747,-2.468032,53
56.723177,-2.477521,57
56.730120,-2.468408,52
56.743317,-2.475602,46
56.741672,-2.482938,51
56.762087,-2.506787,26
56.619179,-2.645285,23
56.638355,-2.659797,50
56.724954,-2.786225,20
56.748803,-2.661586,25
56.726631,-2.642682,69
56.727706,-2.646753,76
56.727894,-2.652051,76
56.730046,-2.649294,69
56.735725,-2.645599,68
56.731592,-2.657803,76
56.734370,-2.660761,77
56.738346,-2.658166,74
56.739037,-2.665125,63
56.735596,-2.668432,68
56.576406,-2.879711,15
56.621725,-2.789602,26
56.626643,-2.774612,43
56.629184,-2.766139,47
56.632196,-2.858090,35
56.658887,-2.855531,36
56.651609,-2.933179,34
56.606753,-3.006715,29
56.648938,-2.901850,57
56.649391,-2.892646,77
56.649416,-2.885406,76
56.647712,-2.879838,77
56.652310,-2.874970,67
56.647716,-2.866449,62
56.644480,-2.873191,70
56.643210,-2.873586,71
