lat,lng,quintile
55.101422621338,-1.5741142923965,5
54.976398933464,-2.0180783080115,5
55.09983877748,-1.5802207320533,5
55.060057265417,-2.1136422299182,3
55.077197148576,-1.5794936077575,2
54.964028218907,-2.1124490607039,4
55.083592787774,-1.5864812830019,3
54.973044018977,-2.2501184574409,3
54.600833062939,-1.5615655593406,2
54.713963157005,-1.4237568380949,2
54.614778863299,-1.5752329220675,2
54.616514650871,-1.5651153673773,2
54.677787962286,-1.5980978839279,4
54.689988610299,-1.6165988906139,1
54.700519786759,-1.5932718651072,1
54.693009547699,-1.6271809266839,4
54.649253111355,-1.4510725287124,4
54.659012911096,-1.4526896763015,5
54.920970333588,-1.5351685646184,4
54.919434868618,-1.5524574731902,4
54.904654163255,-1.5367308620789,1
54.905292587491,-1.5433345814901,3
54.889775173035,-1.5519083717174,4
54.906356410754,-1.5505090211876,4
54.890126826141,-1.5447214608593,4
54.8911480578,-1.5370154100322,2
54.916322979967,-1.5385502563225,2
54.911366466699,-1.5344557345391,3
54.606818438927,-1.0548411169718,4
54.600062150064,-1.048072687671,4
54.559858935514,-1.1614258113065,4
54.567488104878,-1.1494545626525,1
54.562819319701,-1.1490032565462,3
54.559650977734,-1.1545555229451,3
54.577434562705,-1.1707716892533,1
54.563940668748,-1.1407912944693,1
54.610144929189,-1.0577994912569,3
54.60080968034,-1.0571670778012,5
54.563769916792,-1.2215466162174,2
54.560478526457,-1.222814592148,1
54.536832504497,-1.2628509265733,4
54.534828681684,-1.2570763942838,4
54.532763360856,-1.2645269363638,4
54.531926158107,-1.2520588375455,4
54.55183024642,-1.2246483364001,1
54.548488693567,-1.2298674381748,1
54.526237772792,-1.5677673552465,5
54.512583458892,-1.5387845304764,3
54.540065820971,-1.5999949719207,1
54.526698960961,-1.5757888571861,5
54.54072075201,-1.5913432977927,1
54.537279054639,-1.5894300067574,1
54.539537531751,-1.583267640186,3
54.538479071029,-1.5740947635971,2
55.003838877268,-1.6489849300897,5
54.999105089767,-1.6614806618443,1
55.003682758351,-1.6433876353077,4
54.994447545224,-1.6063035829713,4
54.993427031316,-1.6092263902539,4
54.985408361897,-1.6073478840304,5
54.51300157629,-1.5271948487442,1
54.996121455713,-1.6029033928264,5
54.518078000637,-1.5238288086267,2
54.999000804901,-1.6379923709266,5
53.521460097937,-2.2371022435656,2
53.413107934679,-2.2198870728816,3
53.393275951011,-3.0514606868036,2
53.407681839707,-2.2266476766551,4
53.396397288133,-3.0599783235594,2
53.343073024698,-3.0080626400267,4
53.38852553089,-3.0415303019811,1
53.348551584441,-3.0019762486507,3
53.346856075206,-3.0070127105847,2
53.312179798805,-2.9860361912605,5
53.349386685232,-3.0119706312638,4
53.393070898936,-3.0581026586949,3
53.392816943386,-3.0741628156071,3
53.740844720304,-2.3856421952671,4
53.759429209344,-2.3645548820356,2
53.737628720459,-2.3973488322829,2
53.740251474936,-2.4006933826344,1
53.75918409114,-2.3532382136756,4
53.771247493733,-2.3430096818724,3
53.773687604761,-2.3903062104011,2
53.76565984291,-2.3444323708144,1
53.759690289951,-2.372272071839,2
53.762736613442,-2.3672379721044,1
54.658924461915,-3.3739865826802,5
54.687305695733,-3.3836810245436,4
54.661541622183,-3.4157860317524,5
54.669134982646,-3.4351833634599,3
54.725614101599,-3.1847446686438,3
54.764690312076,-3.3291253845476,3
54.765663947243,-3.3156197773851,2
54.662074854175,-3.3545915812037,2
53.560096357675,-2.2780950627858,4
53.566207633144,-2.2740646173293,4
53.56978016099,-2.2864982613928,3
54.65215321953,-3.4869208209609,2
53.561629215943,-2.2884295513189,5
54.663079409884,-3.3679740728845,3
53.608309212831,-2.3410373217088,5
53.603361285538,-2.3392339409793,3
53.607421450647,-2.3322542621327,4
53.611564921669,-2.3386195866448,4
53.557974749139,-2.2848537410612,4
53.457898653874,-2.9997216510989,1
53.455248499757,-2.2415511376668,1
53.515273342496,-2.1633554729533,2
53.456565702758,-2.2326712695016,2
54.923522404839,-2.9228189465469,5
53.456817363134,-2.2464364908291,1
54.948788213532,-2.8249750472919,3
53.453388120689,-2.2327359020723,1
53.457550055673,-2.254114886426,1
53.452670103578,-2.2420106788634,1
53.450092000157,-2.2337585715261,2
53.512895885766,-2.1746516288981,2
53.512208150601,-2.18055302789,2
53.425865805036,-3.0397987655302,2
53.436443440405,-3.0523637191491,2
53.430700421171,-3.0366671955092,2
53.427403772636,-3.0489824837192,2
53.427416977715,-3.0349702053761,1
54.772825512251,-1.5672943599709,3
54.779641379027,-1.5656520994834,5
54.818032554546,-1.3862107533082,2
54.904104975467,-1.4367247152325,1
54.867647900723,-1.4038811413785,2
54.970225006047,-1.409158234943,2
54.922026904467,-1.4018728605892,1
55.083453105482,-1.5729209173702,1
55.086494322846,-1.5739307505545,2
55.07976401844,-1.5665252827314,1
55.077214962237,-1.5745628108405,3
55.124078997463,-1.5374655698551,1
55.127929988922,-1.5338151967096,1
55.128182715306,-1.5260860923656,1
55.546514191196,-2.0154705765844,4
55.091550156217,-1.5724185891274,5
55.097297558016,-1.5722698954192,1
55.173614306331,-1.5830438377177,5
55.178160902484,-1.5719997466812,1
55.182600145262,-1.582093051716,3
55.183481993786,-1.5928446377524,2
55.132378186594,-1.6120323824975,1
55.13081164877,-1.6025415486896,2
55.137015046875,-1.6033912203329,5
55.135582457354,-1.6133607568935,5
55.181028894704,-1.5667450534184,1
55.18190209941,-1.5745542011901,2
55.131476132755,-1.518172964643,1
54.963374890404,-1.8585277142209,5
55.086219751121,-1.4843193485507,4
54.970392457158,-1.8660156547092,4
55.124745370938,-1.5092650304594,1
55.03201007743,-2.1279835403148,4
55.128564700046,-1.5156491063556,1
55.086922218314,-1.6103321407029,1
54.968082199641,-2.0918193422647,1
55.085775667757,-1.6024876167372,2
54.972622300411,-2.1139210666595,5
55.076848070463,-1.5924724761277,5
54.967407813191,-2.1216867335847,5
55.080138085756,-1.5837776459613,2
54.967455030524,-2.1072651389606,3
55.08392764957,-1.5213348226116,4
54.956628215676,-1.8448247893979,4
55.078912855405,-1.4724207054772,3
54.963229401119,-1.8399698766012,2
54.697098343974,-1.6088577663893,2
54.705695608284,-1.6104745801392,5
54.619483318976,-1.5608460502638,2
54.695290639737,-1.6055896886336,1
54.62247190801,-1.5739626019352,2
54.623992752767,-1.5577925532129,2
54.654628438856,-1.447261156406,3
54.62332381911,-1.5644490210508,2
54.636035449412,-1.6493728815105,1
54.633770108012,-1.6446242854859,1
55.174152229633,-1.5418859167897,1
55.406691371513,-1.7070867941673,5
55.043155673133,-1.7582182544436,5
